년도,라운드,구단,감독,상대,득점,실점,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2024,23,대전,황선홍,강원,1,1,52.8,0.87,482,3,31,241,210,44,242,196,138,212,132,1,554,0.0559566787,0.3537906137,0.2490974729
2024,23,강원,윤정환,대전,1,1,47.2,0.88,463,6,77,299,87,28,143,292,152,191,120,4,526,0.1463878327,0.5551330798,0.288973384
2024,23,제주,김학범,포항,2,1,49.6,0.86,426,12,53,245,128,33,166,227,145,171,110,7,495,0.1070707071,0.4585858586,0.2929292929
2024,23,포항,김성재1,제주,1,2,50.4,0.87,435,3,33,249,153,33,175,227,136,189,110,3,500,0.066,0.454,0.272
2024,23,광주,이정효,인천,0,2,59.4,0.92,510,8,104,321,85,37,238,235,161,221,128,4,554,0.1877256318,0.4241877256,0.2906137184
2024,23,인천,변재섭,광주,2,0,40.6,0.85,391,5,29,172,190,37,169,185,132,152,107,3,460,0.06304347826,0.402173913,0.2869565217
2024,23,수원FC,김은중,대구,2,2,63.2,0.91,657,8,117,417,123,43,234,380,235,263,159,3,721,0.1622746186,0.5270457698,0.3259361997
2024,23,대구,박창현,수원FC,2,2,36.8,0.83,282,8,78,143,61,26,109,147,115,104,63,6,339,0.2300884956,0.4336283186,0.3392330383
2024,23,김천,정정용,전북,4,0,68.3,0.93,616,23,216,296,104,25,237,354,211,257,148,10,662,0.3262839879,0.5347432024,0.3187311178
2024,23,전북,김두현,김천,0,4,31.7,0.76,216,1,31,103,82,33,70,113,81,79,56,3,284,0.1091549296,0.3978873239,0.2852112676
2024,24,전북,김두현,울산,2,0,48.8,0.89,405,7,78,233,94,26,167,212,143,168,94,5,455,0.1714285714,0.4659340659,0.3142857143
2024,24,울산,이경수,전북,0,2,51.2,0.85,425,5,72,189,164,43,183,199,126,186,113,4,500,0.144,0.398,0.252
2024,24,강원,윤정환,제주,4,0,53.6,0.89,518,14,93,253,172,39,185,294,152,222,144,8,582,0.1597938144,0.5051546392,0.2611683849
2024,24,제주,김학범,강원,0,4,46.4,0.88,458,7,62,275,121,29,145,284,145,195,118,5,520,0.1192307692,0.5461538462,0.2788461538
2024,24,인천,변재섭,수원FC,1,4,60.6,0.9,571,4,66,387,118,40,235,296,169,259,143,3,634,0.1041009464,0.4668769716,0.2665615142
2024,24,수원FC,김은중,인천,4,1,39.4,0.84,324,7,39,163,122,31,122,171,114,129,81,2,385,0.1012987013,0.4441558442,0.2961038961
2024,24,대구,박창현,광주,0,1,48.2,0.89,434,8,94,224,116,34,177,223,143,185,106,6,487,0.1930184805,0.4579055441,0.2936344969
2024,24,광주,이정효,대구,1,0,51.8,0.89,387,3,66,212,109,21,137,229,134,153,100,2,434,0.1520737327,0.5276497696,0.3087557604
2024,24,서울,김기동,김천,1,0,43,0.87,337,9,55,162,120,32,142,163,123,145,69,5,387,0.142118863,0.4211886305,0.3178294574
2024,24,김천,정정용,서울,0,1,57,0.88,459,4,82,277,100,34,169,256,150,199,110,3,521,0.1573896353,0.4913627639,0.2879078695
2024,24,대전,황선홍,포항,1,2,49.3,0.89,508,7,101,322,85,23,156,329,157,241,110,3,570,0.1771929825,0.5771929825,0.2754385965
2024,24,포항,박태하,대전,2,1,50.7,0.86,450,4,44,213,193,38,158,254,146,175,129,3,523,0.08413001912,0.4856596558,0.2791586998
2024,25,제주,김학범,울산,1,0,42,0.87,336,9,53,174,109,18,119,199,122,111,103,3,386,0.1373056995,0.5155440415,0.3160621762
2024,25,울산,이경수,제주,0,1,58,0.88,484,7,79,292,113,40,185,259,150,211,123,6,550,0.1436363636,0.4709090909,0.2727272727
2024,25,강원,윤정환,전북,4,2,47.2,0.88,427,11,66,196,165,30,140,257,127,174,126,2,485,0.1360824742,0.5298969072,0.2618556701
2024,25,전북,김두현,강원,2,4,52.8,0.89,438,1,60,289,89,40,158,240,146,185,107,3,492,0.1219512195,0.487804878,0.2967479675
2024,25,광주,이정효,수원FC,1,0,45.2,0.84,317,6,38,166,113,22,131,164,119,116,82,4,377,0.100795756,0.4350132626,0.3156498674
2024,25,수원FC,김은중,광주,0,1,54.8,0.88,466,7,92,261,113,37,204,225,145,197,124,4,529,0.1739130435,0.4253308129,0.2741020794
2024,25,대구,박창현,대전,1,1,47.5,0.91,371,9,56,258,57,22,144,205,122,154,95,6,407,0.1375921376,0.5036855037,0.2997542998
2024,25,대전,황선홍,대구,1,1,52.5,0.88,422,4,81,224,117,26,160,236,119,200,103,2,479,0.1691022965,0.4926931106,0.248434238
2024,25,인천,변재섭,서울,0,1,51.4,0.86,403,8,76,246,81,26,150,227,137,159,107,7,468,0.1623931624,0.485042735,0.2927350427
2024,25,서울,김기동,인천,1,0,48.6,0.83,390,5,79,183,128,28,156,206,120,169,101,5,469,0.1684434968,0.4392324094,0.2558635394
2024,25,포항,박태하,김천,1,2,61.2,0.89,516,6,83,305,128,42,183,291,188,200,128,5,579,0.1433506045,0.5025906736,0.3246977547
2024,25,김천,정정용,포항,2,1,38.8,0.81,265,5,52,147,66,26,108,131,109,96,60,3,327,0.1590214067,0.4006116208,0.3333333333
2024,26,전북,김두현,광주,0,1,48.7,0.92,524,7,115,289,120,17,181,326,166,238,120,6,569,0.2021089631,0.5729349736,0.2917398946
2024,26,광주,이정효,전북,1,0,51.3,0.9,402,3,40,210,152,42,187,173,119,167,116,2,446,0.08968609865,0.3878923767,0.2668161435
2024,26,김천,정정용,강원,1,2,42.9,0.86,294,4,62,174,58,26,141,127,111,118,65,5,341,0.1818181818,0.3724340176,0.3255131965
2024,26,강원,윤정환,김천,2,1,57.1,0.89,443,3,62,268,113,26,163,254,135,186,122,3,497,0.1247484909,0.5110663984,0.2716297787
2024,26,울산,김판곤,대구,1,0,56.4,0.86,434,7,84,239,111,22,162,250,155,177,102,4,504,0.1666666667,0.496031746,0.3075396825
2024,26,대구,박창현,울산,0,1,43.6,0.8,289,3,72,144,73,38,94,157,111,106,72,3,361,0.1994459834,0.4349030471,0.3074792244
2024,26,제주,김학범,인천,0,1,47.8,0.88,457,2,91,277,89,52,150,255,147,179,131,2,519,0.1753371869,0.4913294798,0.2832369942
2024,26,인천,최영근,제주,1,0,52.2,0.88,489,8,76,285,128,35,161,293,157,225,107,3,555,0.1369369369,0.5279279279,0.2828828829
2024,26,수원FC,김은중,대전,1,2,56.2,0.87,458,13,143,228,87,35,182,241,158,189,111,14,526,0.2718631179,0.4581749049,0.3003802281
2024,26,대전,황선홍,수원FC,2,1,43.8,0.81,326,8,37,199,90,25,111,190,118,121,87,3,402,0.092039801,0.4726368159,0.2935323383
2024,26,포항,박태하,서울,1,2,58.4,0.87,448,10,80,301,67,25,184,239,162,181,105,10,514,0.1556420233,0.4649805447,0.3151750973
2024,26,서울,김기동,포항,2,1,41.6,0.81,284,3,29,167,88,26,111,147,103,105,76,0,350,0.08285714286,0.42,0.2942857143
2024,27,대구,박창현,김천,3,0,48.2,0.84,330,5,67,142,121,46,104,180,135,120,75,1,392,0.1709183673,0.4591836735,0.3443877551
2024,27,김천,정정용,대구,0,3,51.8,0.84,368,9,80,212,76,16,126,226,161,146,61,6,438,0.1826484018,0.5159817352,0.3675799087
2024,27,서울,김기동,제주,1,0,48.2,0.83,361,4,42,195,124,32,130,199,117,155,89,2,434,0.09677419355,0.4585253456,0.2695852535
2024,27,제주,김학범,서울,0,1,51.8,0.85,408,8,72,248,88,25,147,236,149,155,104,4,480,0.15,0.4916666667,0.3104166667
2024,27,전북,김두현,포항,2,1,42,0.85,356,7,83,194,79,33,128,195,133,145,78,4,418,0.1985645933,0.466507177,0.3181818182
2024,27,포항,박태하,전북,1,2,58,0.89,493,3,85,262,146,28,192,273,146,219,128,2,553,0.1537070524,0.4936708861,0.2640144665
2024,27,대전,황선홍,인천,2,1,41.4,0.88,337,4,33,147,157,25,129,183,117,143,77,1,382,0.08638743455,0.4790575916,0.3062827225
2024,27,인천,최영근,대전,1,2,58.6,0.91,564,11,120,357,87,27,200,337,164,248,152,4,619,0.1938610662,0.5444264943,0.2649434572
2024,27,울산,김판곤,수원FC,1,2,63.1,0.91,533,8,76,304,153,28,168,337,181,225,127,3,585,0.1299145299,0.5760683761,0.3094017094
2024,27,수원FC,김은중,울산,2,1,36.9,0.81,292,10,84,154,54,30,107,155,103,97,92,4,360,0.2333333333,0.4305555556,0.2861111111
2024,27,강원,윤정환,광주,3,2,36.7,0.85,303,8,50,177,76,32,121,150,94,122,87,7,356,0.1404494382,0.4213483146,0.2640449438
2024,27,광주,이정효,강원,2,3,63.3,0.92,497,8,96,246,155,23,241,233,173,198,126,4,540,0.1777777778,0.4314814815,0.3203703704
2024,28,포항,박태하,대구,1,2,63.6,0.9,527,13,105,312,110,25,186,316,178,209,140,6,585,0.1794871795,0.5401709402,0.3042735043
2024,28,대구,박창현,포항,2,1,36.4,0.82,261,3,40,126,95,27,90,144,97,98,66,2,318,0.1257861635,0.4528301887,0.3050314465
2024,28,인천,최영근,전북,0,1,56.7,0.85,439,4,79,263,97,39,184,216,141,203,95,8,516,0.1531007752,0.4186046512,0.273255814
2024,28,전북,김두현,인천,1,0,43.3,0.78,303,6,66,139,98,25,102,176,120,121,62,5,388,0.1701030928,0.4536082474,0.3092783505
2024,28,서울,김기동,강원,2,0,39.5,0.8,277,11,54,144,79,25,120,132,112,92,73,4,346,0.1560693642,0.3815028902,0.323699422
2024,28,강원,윤정환,서울,0,2,60.5,0.84,454,9,88,262,104,19,180,255,165,170,119,11,540,0.162962963,0.4722222222,0.3055555556
2024,28,광주,이정효,울산,0,1,67.6,0.9,452,7,89,206,157,42,193,217,155,171,126,2,502,0.1772908367,0.4322709163,0.3087649402
2024,28,울산,김판곤,광주,1,0,32.4,0.78,238,13,52,120,66,17,77,144,94,81,63,6,305,0.1704918033,0.4721311475,0.3081967213
2024,28,수원FC,김은중,제주,5,0,52.8,0.88,480,10,78,322,80,52,194,234,171,188,121,2,545,0.1431192661,0.4293577982,0.3137614679
2024,28,제주,김학범,수원FC,0,5,47.2,0.89,436,6,54,277,105,31,159,246,162,170,104,5,489,0.1104294479,0.5030674847,0.3312883436
2024,28,김천,정정용,대전,2,2,52.4,0.82,352,10,82,212,58,24,129,199,129,134,89,4,429,0.1911421911,0.4638694639,0.3006993007
2024,28,대전,황선홍,김천,2,2,47.6,0.81,334,6,54,157,123,25,124,185,102,156,76,3,412,0.1310679612,0.4490291262,0.2475728155
2024,29,울산,김판곤,포항,5,4,51.6,0.86,357,7,63,169,125,28,139,190,125,134,98,6,415,0.1518072289,0.4578313253,0.3012048193
2024,29,포항,박태하,울산,4,5,48.4,0.84,313,9,68,136,109,34,95,184,95,122,96,6,372,0.1827956989,0.4946236559,0.2553763441
2024,29,대구,박창현,인천,1,2,41.8,0.78,267,8,37,130,100,23,101,143,110,88,69,3,342,0.1081871345,0.418128655,0.3216374269
2024,29,인천,최영근,대구,2,1,58.2,0.85,454,9,117,239,98,35,140,279,155,174,125,6,534,0.2191011236,0.5224719101,0.2902621723
2024,29,제주,김학범,김천,1,0,44,0.82,307,7,70,135,102,30,88,189,118,118,71,6,374,0.1871657754,0.5053475936,0.3155080214
2024,29,김천,정정용,제주,0,1,56,0.84,388,15,127,205,56,29,127,232,135,163,90,8,461,0.2754880694,0.5032537961,0.2928416486
2024,29,전북,김두현,서울,0,0,53,0.88,477,7,96,271,110,31,172,274,145,201,131,4,542,0.1771217712,0.5055350554,0.2675276753
2024,29,서울,김기동,전북,0,0,47,0.84,370,4,59,162,149,30,180,160,133,151,86,0,440,0.1340909091,0.3636363636,0.3022727273
2024,29,대전,황선홍,광주,2,0,34.4,0.8,238,8,33,113,92,21,100,117,79,93,66,2,297,0.1111111111,0.3939393939,0.265993266
2024,29,광주,이정효,대전,0,2,65.6,0.88,472,5,65,293,114,30,233,209,163,203,106,4,536,0.1212686567,0.3899253731,0.3041044776
2024,29,강원,윤정환,수원FC,2,2,49.6,0.85,414,4,56,237,121,23,133,258,145,148,121,2,487,0.1149897331,0.5297741273,0.2977412731
2024,29,수원FC,김은중,강원,2,2,50.4,0.83,368,4,68,181,119,40,147,181,119,152,97,6,443,0.1534988713,0.4085778781,0.2686230248
2024,30,울산,김판곤,강원,2,0,42.3,0.82,325,4,33,125,167,29,121,175,91,149,85,3,396,0.08333333333,0.4419191919,0.2297979798
2024,30,강원,윤정환,울산,0,2,57.7,0.88,462,7,73,293,96,20,204,238,138,206,118,2,525,0.139047619,0.4533333333,0.2628571429
2024,30,광주,이정효,포항,2,1,53.3,0.85,392,7,69,259,64,28,180,184,111,162,119,3,461,0.1496746204,0.399132321,0.2407809111
2024,30,포항,박태하,광주,1,2,46.7,0.82,342,3,35,167,140,36,165,141,109,131,102,2,417,0.08393285372,0.3381294964,0.2613908873
2024,30,서울,김기동,대전,2,3,55.5,0.87,387,9,72,222,93,23,157,207,143,149,95,6,444,0.1621621622,0.4662162162,0.3220720721
2024,30,대전,황선홍,서울,3,2,44.5,0.76,268,6,67,133,68,17,105,146,100,83,85,5,352,0.1903409091,0.4147727273,0.2840909091
2024,30,제주,김학범,대구,0,4,57,0.88,464,11,62,311,91,33,167,264,173,188,103,5,527,0.1176470588,0.5009487666,0.3282732448
2024,30,대구,박창현,제주,4,0,43,0.8,289,10,46,143,100,43,92,154,110,103,76,2,361,0.1274238227,0.4265927978,0.3047091413
